source_mat_id_orig,source_mat_id,source_mat_id_an,ref_code,ref_code_sam,ref_code_seq,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,instrument_model,dna_conc,dna_quant,dna_conc_method,library_source,run,reads_name,reads_name_rsq,mock_pr,mock_eu,url_seq,sop_seq,ENA_accesion_number_umbrella,ENA_accesion_number_project,extraction_blank,pcr_blank_1,pcr_blank_2,seq_batch,comment,flowcell,no_cycl_R1,lane,tag,dna_quant_lib,run_date,hom_percentage,QC_valid,QC_summary,bioinf_valid
EMOBON_VB_Wa_210621_3um_1,EMOBON_VB_Wa_1,EMOBON_VB_Wa_1_metag,EMOBON00023,DBD_AABE,DBB_AACA,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,77205469,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,1.79,175.4,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACAOSDA_4_HMGW5DSX3.UDI197,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51664,NA,NA,NA,batch_1,NA,S4,151,4,UDI197,89.5,22-06-22,0.18,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_VB_Wa_210621_3um_2,EMOBON_VB_Wa_2,EMOBON_VB_Wa_2_metag,EMOBON00024,DBD_AABF,DBB_AACB,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,50283946,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,1.135,111.2,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACBOSDA_4_HMGW5DSX3.UDI239,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51664,NA,NA,NA,batch_1,NA,S4,151,4,UDI239,50,22-06-22,0.21,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_VB_Wa_210621_0.2um_1,EMOBON_VB_Wa_4,EMOBON_VB_Wa_4_metag,EMOBON00025,DBD_AABG,DBB_AACC,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,52261580,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,2.87,281.3,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACCOSDA_1_HMNJKDSX3.UDI209,NA,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51664,NA,NA,NA,batch_1,NA,S4,151,1,UDI209,100,12-07-22,0.04,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_VB_Wa_210621_0.2um_2,EMOBON_VB_Wa_5,EMOBON_VB_Wa_5_metag,EMOBON00026,DBD_AABH,DBB_AAAC,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,64330155,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,software,Illumina NovaSeq 6000,6.35,622.3,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220223_JARVIS_HWLTKDRXY,DBB_AAACOSDA_1_HWLTKDRXY.UDI209,NA,DDC_AAAAOSDA_1_HWLTKDRXY.UDI212,DDC_AAABOSDA_1_HWLTKDRXY.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51664,NA,NA,NA,batch_1,NA,SP,151,1,UDI209,50,23-02-22,0.01,Y,Adaptateurs/Kmers,Y
EMOBON_VB_Wa_210823_3um_1,EMOBON_VB_Wa_41,EMOBON_VB_Wa_41_metag,EMOBON00027,DBD_AABI,DBB_AACD,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,48970827,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,1.535,150.4,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACDOSDA_4_HMGW5DSX3.UDI240,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51664,NA,NA,NA,batch_1,NA,S4,151,4,UDI240,50,22-06-22,0.24,Y,Dimère adaptateur,Y
EMOBON_VB_Wa_210823_3um_2,EMOBON_VB_Wa_42,EMOBON_VB_Wa_42_metag,EMOBON00028,DBD_AABJ,DBB_AAAD,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,68846432,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,software,Illumina NovaSeq 6000,1.075,107.5,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220223_JARVIS_HWLTKDRXY,DBB_AAADOSDA_1_HWLTKDRXY.UDI210,NA,DDC_AAAAOSDA_1_HWLTKDRXY.UDI212,DDC_AAABOSDA_1_HWLTKDRXY.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51664,NA,NA,NA,batch_1,NA,SP,151,1,UDI210,50,23-02-22,0.07,Y,Adaptateurs/Kmers,Y
EMOBON_VB_Wa_210823_0.2um_1,EMOBON_VB_Wa_43,EMOBON_VB_Wa_43_metag,EMOBON00029,DBD_AABK,DBB_AABU,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,47128791,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,6.64,650.7,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AABUOSDA_1_HMNJKDSX3.UDI244,NA,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51664,NA,NA,NA,batch_1,NA,S4,151,1,UDI244,100,12-07-22,0.01,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_VB_Wa_210823_0.2um_2,EMOBON_VB_Wa_44,EMOBON_VB_Wa_44_metag,EMOBON00030,DBD_AABL,DBB_AABV,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,44425002,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,11.7,1146.6,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AABVOSDA_1_HMNJKDSX3.UDI256,NA,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51664,NA,NA,NA,batch_1,NA,S4,151,1,UDI256,100,12-07-22,0.03,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_EMT21_Wa_210825_3um_1,EMOBON_EMT21_Wa_1,EMOBON_EMT21_Wa_1_metag,EMOBON00031,DBD_AACZ,DBB_AACF,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,95566929,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,3.1,303.8,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACFOSDA_4_HMGW5DSX3.UDI233,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51653,NA,NA,NA,batch_1,NA,S4,151,4,UDI233,100,22-06-22,0.21,Y,Adaptateurs/Kmers,Y
EMOBON_EMT21_Wa_210825_3um_2,EMOBON_EMT21_Wa_2,EMOBON_EMT21_Wa_2_metag,EMOBON00032,DBD_AADA,DBB_AACG,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,72618721,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,3.8,372.4,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACGOSDA_4_HMGW5DSX3.UDI245,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51653,NA,NA,NA,batch_1,NA,S4,151,4,UDI245,100,22-06-22,0.22,Y,Adaptateurs/Kmers,Y
EMOBON_EMT21_Wa_210825_0.2um_1,EMOBON_EMT21_Wa_6,EMOBON_EMT21_Wa_6_metag,EMOBON00033,DBD_AADB,DBB_AACH,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,48908124,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,6.86,672.3,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACHOSDA_1_HMNJKDSX3.UDI257,NA,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51653,NA,NA,NA,batch_1,NA,S4,151,1,UDI257,100,12-07-22,0.01,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_EMT21_Wa_210825_0.2um_2,EMOBON_EMT21_Wa_7,EMOBON_EMT21_Wa_7_metag,EMOBON00034,DBD_AADC,DBB_AACI,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,49463183,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,19.5,1911,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACIOSDA_1_HMNJKDSX3.UDI269,NA,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51653,NA,NA,NA,batch_1,NA,S4,151,1,UDI269,100,12-07-22,0.01,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_PiEGetxo_Wa_210824_3um_1,EMOBON_PiEGetxo_Wa_1,EMOBON_PiEGetxo_Wa_1_metag,EMOBON00035,DBD_AABM,DBB_AABW,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,85164599,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,26.4,2587.2,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AABWOSDA_4_HMGW5DSX3.UDI268,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51660,NA,NA,NA,batch_1,NA,S4,151,4,UDI268,100,22-06-22,0.16,Y,Dimère adaptateur,Y
EMOBON_PiEGetxo_Wa_210824_3um_2,EMOBON_PiEGetxo_Wa_2,EMOBON_PiEGetxo_Wa_2_metag,EMOBON00036,DBD_AABN,DBB_AABX,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,86491718,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,36.2,3547.6,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AABXOSDA_4_HMGW5DSX3.UDI280,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51660,NA,NA,NA,batch_1,NA,S4,151,4,UDI280,100,22-06-22,0.14,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_PiEGetxo_Wa_210824_0.2um_1,EMOBON_PiEGetxo_Wa_3,EMOBON_PiEGetxo_Wa_3_metag,EMOBON00037,DBD_AABO,DBB_AACJ,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,52669421,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,44.7,4380.6,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACJOSDA_1_HMNJKDSX3.UDI281,NA,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51660,NA,NA,NA,batch_1,NA,S4,151,1,UDI281,100,12-07-22,0.01,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_PiEGetxo_Wa_210824_0.2um_2,EMOBON_PiEGetxo_Wa_4,EMOBON_PiEGetxo_Wa_4_metag,EMOBON00038,DBD_AABP,DBB_AACK,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,56109594,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,41,4018,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACKOSDA_1_HMNJKDSX3.UDI198,NA,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51660,NA,NA,NA,batch_1,NA,S4,151,1,UDI198,100,12-07-22,0.03,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_PiEGetxo_Wa_210824_3um_blank,EMOBON_PiEGetxo_Wa_5,EMOBON_PiEGetxo_Wa_5_metag,EMOBON00039,DBD_AAAG,DBB_AAAG,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,78378535,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:2;Nocycles:18,software,Illumina NovaSeq 6000,NA,NA,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AAAGOSDA_4_HMGW5DSX3.UDI202,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51660,NA,NA,NA,batch_1,blank that gave seq,S4,151,4,UDI202,0,22-06-22,0.57,N,"Duplicat pairs > 20,Adaptateurs/Kmers",N
EMOBON_PiEGetxo_Wa_210824_0.2um_blank,EMOBON_PiEGetxo_Wa_6,EMOBON_PiEGetxo_Wa_6_metag,EMOBON00040,DBD_AAAH,DBB_AAAH,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,56472621,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:2;Nocycles:18,software,Illumina NovaSeq 6000,NA,NA,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AAAHOSDA_4_HMNJKDSX3.UDI203,NA,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51660,NA,NA,NA,batch_1,blank with reads,S4,151,4,UDI203,0,12-07-22,0.73,N,"Duplicat pairs > 20,Adaptateurs/Kmers",N
EMOBON_RFormosa_Wa_210805_3um_1,EMOBON_RFormosa_Wa_1,EMOBON_RFormosa_Wa_1_metag,EMOBON00041,DBD_AABQ,DBB_AACL,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,89249928,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,22.2,2175.6,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACLOSDA_4_HMGW5DSX3.UDI210,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51661,NA,NA,NA,batch_1,NA,S4,151,4,UDI210,100,22-06-22,0.04,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_RFormosa_Wa_210805_3um_2,EMOBON_RFormosa_Wa_2,EMOBON_RFormosa_Wa_2_metag,EMOBON00042,DBD_AABR,DBB_AACM,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,86019436,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,19.95,1955.1,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACMOSDA_4_HMGW5DSX3.UDI222,NA,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51661,NA,NA,NA,batch_1,NA,S4,151,4,UDI222,100,22-06-22,0.07,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
EMOBON_RFormosa_Wa_210805_0.2um_1,EMOBON_RFormosa_Wa_5,EMOBON_RFormosa_Wa_5_metag,EMOBON00043,DBD_AABS,DBB_AACN,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,63162629,PAIRED,metag,metag,metag,metag,NA,NA,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,software,Illumina NovaSeq 6000,55.4,5429.2,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACNOSDA_1_HMNJKDSX3.UDI234,NA,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51661,NA,NA,NA,batch_1,NA,S4,151,1,UDI234,100,12-07-22,0,Y,"Duplicat pairs > 20,Adaptateurs/Kmers",Y
